|2015-10-17 00:05:51.947000,6.9858, 6.4306, 6.6161, 17.3494, 16.1673, 14.2371, 76.7806, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.7953, 0.0091, 7.2002,35|
|2015-10-17 00:20:51.959000,6.9858, 6.4444, 6.6161, 17.3494, 16.1673, 14.2371, 76.7806, 93.5484, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.7953, 0.0091, 7.2002,36|
|2015-10-17 00:35:51.970000,6.9858, 6.4306, 6.6161, 17.3494, 16.1673, 14.2371, 76.7806, 93.5484, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.7312, 0.0091, 7.2002,37|
|2015-10-17 00:50:51.981000,6.9858, 6.4306, 6.6161, 17.3494, 16.1673, 14.1429, 76.7806, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.7312, 0.0091, 7.2176,38|
|2015-10-17 01:05:51.991000,7.0, 6.4167, 6.6161, 17.3494, 16.1673, 14.1429, 76.7806, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.6672, 0.0091, 7.2176,39|
|2015-10-17 01:20:52.002000,7.0, 6.4306, 6.6161, 17.253, 16.1673, 14.1429, 77.8112, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.6672, 0.0091, 7.2176,40|
|2015-10-17 01:35:52.013000,6.9858, 6.4167, 6.6161, 17.253, 16.1673, 14.1429, 77.2959, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.6672, 0.0091, 7.2176,41|
|2015-10-17 01:50:52.024000,6.9858, 6.4028, 6.6161, 17.253, 16.1673, 14.1429, 77.2959, 93.0108, -26.5, 0.0, 10.1655, 0.0, 0.0, 0.0, 19.6031, 0.0091, 7.4039,42|
|2015-10-17 02:05:52.035000,7.0, 6.4167, 6.6161, 17.253, 16.1673, 14.1429, 76.2653, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.6031, 0.0091, 7.2176,43|
|2015-10-17 02:20:52.045000,7.0, 6.4167, 6.6161, 17.253, 16.1673, 14.1429, 76.7806, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.6031, 0.0091, 7.2176,44|
|2015-10-17 02:35:52.056000,7.0, 6.4167, 6.6161, 17.253, 16.1673, 14.0486, 76.7806, 93.0108, -26.5, 0.0, 9.6902, 0.0, 0.0, 0.0, 19.6031, 0.0091, 7.0487,45|
|2015-10-17 02:50:52.067000,7.0, 6.4306, 6.6161, 17.253, 16.1673, 14.0486, 76.7806, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.6031, 0.0091, 7.2351,46|
|2015-10-17 03:05:52.078000,7.0, 6.4306, 6.6019, 17.253, 16.1673, 14.0486, 77.2959, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.6031, 0.0091, 7.2351,47|
|2015-10-17 03:20:52.089000,7.0, 6.4167, 6.6019, 17.253, 16.1673, 14.0486, 77.8112, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.5391, 0.0091, 7.2351,48|
|2015-10-17 03:35:52.099000,7.0, 6.4167, 6.6019, 17.253, 16.1673, 14.0486, 77.2959, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.5391, 0.0091, 7.2351,49|
|2015-10-17 03:50:52.110000,7.0, 6.4167, 6.6161, 17.253, 16.0727, 14.0486, 76.7806, 92.4731, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.5391, 0.0091, 7.2351,50|
|2015-10-17 04:05:52.121000,7.0, 6.4167, 6.6161, 17.253, 16.0727, 14.0486, 77.2959, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.475, 0.0091, 7.2351,51|
|2015-10-17 04:20:52.132000,6.9858, 6.4028, 6.6161, 17.253, 16.0727, 13.9543, 77.2959, 93.0108, -26.5, 0.0, 10.1655, 0.0, 0.0, 0.0, 19.475, 0.0091, 7.44,52|
|2015-10-17 04:35:52.143000,7.0, 6.4306, 6.6161, 17.253, 16.0727, 13.9543, 77.2959, 92.4731, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.4109, 0.0091, 7.2528,53|
|2015-10-17 04:50:52.153000,7.0, 6.4444, 6.6161, 17.253, 16.0727, 13.9543, 77.8112, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.4109, 0.0091, 7.2528,54|
|2015-10-17 05:05:52.164000,7.0, 6.4444, 6.6161, 17.1566, 16.0727, 13.9543, 78.8418, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.4109, 0.009, 7.2528,55|
|2015-10-17 05:20:52.175000,7.0, 6.4167, 6.6161, 17.1566, 16.0727, 13.9543, 79.3571, 93.0108, -26.5, 0.0, 10.1655, 0.0, 0.0, 0.0, 19.4109, 0.009, 7.44,56|
|2015-10-17 05:35:52.186000,7.0, 6.4444, 6.6161, 17.1566, 16.0727, 13.9543, 77.8112, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.4109, 0.009, 7.2528,57|
|2015-10-17 05:50:52.197000,7.0, 6.4444, 6.6303, 17.1566, 16.0727, 13.9543, 78.3265, 93.0108, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.3469, 0.009, 7.2528,58|
|2015-10-17 06:05:52.207000,7.0569, 6.4444, 6.6303, 17.1566, 16.0727, 13.9543, 74.7194, 92.4731, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.4109, 0.009, 7.2528,59|
|2015-10-17 06:20:52.218000,6.9573, 6.4167, 6.6303, 17.1566, 16.0727, 13.9543, 74.7194, 91.9355, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.3469, 0.009, 7.2528,60|
|2015-10-17 06:35:52.229000,6.9573, 6.4167, 6.6303, 17.0602, 16.0727, 13.9543, 75.2347, 91.9355, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.4109, 0.009, 7.2528,61|
|2015-10-17 06:50:52.240000,6.9573, 6.4444, 6.6303, 17.0602, 16.0727, 13.9543, 76.2653, 92.4731, -26.5, 0.0, 9.9279, 0.0, 0.0, 0.0, 19.3469, 0.009, 7.2528,62|
